time,Displacement full,Displacement GI,Displacement CB
0.2368,-0.0025887763761276374,-0.003310578880656301,-0.002375012452154001
0.2369,-0.0026026576757209965,-0.0033054836647849356,-0.0023923916655766847
0.23700000000000002,-0.0026166336048031352,-0.0033004442281762726,-0.0024098989867258652
0.2371,-0.002630703438425401,-0.0032954613883235387,-0.002427533632519323
0.23720000000000002,-0.0026448664303928304,-0.003290535957592077,-0.002445294796209473
0.2373,-0.0026591218135576084,-0.0032856687431632027,-0.002463181647464371
0.2374,-0.002673468800117387,-0.003280860546978439,-0.0024811933324528496
0.23750000000000002,-0.0026879065819183203,-0.0032761121656841438,-0.002499328973933786
0.2376,-0.002702434330762675,-0.0032714243905765223,-0.002517587671349479
0.23770000000000002,-0.002717051198720875,-0.00326679800754704,-0.0025359685009231337
0.2378,-0.0027317563184478303,-0.003262233797028229,-0.002554470515760432
0.2379,-0.002746548803503413,-0.0032577325339398994,-0.0025730927459551812
0.23800000000000002,-0.002761427748676932,-0.003253294987635756,-0.0025918341986990276
0.2381,-0.0027763922303154563,-0.0032489219218504234,-0.002610693858395211
0.23820000000000002,-0.0027914413066558474,-0.0032446140946468817,-0.0026296706867763573
0.2383,-0.002806574018160348,-0.0032403722583643243,-0.0026487636230262818
0.2384,-0.0028217893878555813,-0.00323619715956643,-0.0026679715839057934
0.23850000000000002,-0.0028370864216748165,-0.00323208953899006,-0.0026872934638824775
0.2386,-0.0028524641088033447,-0.003228050131494383,-0.002706728135264442
0.23870000000000002,-0.002867921422026823,-0.003224079666010428,-0.0027262744483380038
0.2388,-0.0028834573180824357,-0.0032201788654910722,-0.0027459312315093
0.2389,-0.0028990707380127244,-0.0032163484468614657,-0.0027656972914497993
0.23900000000000002,-0.0029147606075219383,-0.003212589120969895,-0.0027855714132456947
0.2391,-0.0029305258373347543,-0.0032089015925390917,-0.002805552360551152
0.23920000000000002,-0.0029463653235572186,-0.003205286560117986,-0.0028256388757453977
0.2393,-0.0029622779480397623,-0.0032017447160339117,-0.0028458296800936153
0.2394,-0.0029782625787421434,-0.0031982767463452615,-0.002866123473911632
0.23950000000000002,-0.0029943180701001637,-0.0031948833307946034,-0.002886518936734366
0.2396,-0.003010443263394013,-0.0031915651427622516,-0.0029070147274880115
0.23970000000000002,-0.003026636987118097,-0.0031883228492203017,-0.002927609484665935
0.2398,-0.003042898057352197,-0.003185157110687132,-0.0029483018265082563
0.2399,-0.0030592252781338164,-0.0031820685811823715,-0.002969090351185087
0.24000000000000002,-0.0030756174418315697,-0.0031790579081823417,-0.002989973636983391
0.2401,-0.0030920733295194654,-0.003176125732575971,-0.003010950242497452
0.24020000000000002,-0.003108591711351939,-0.0031732726886211865,-0.003032018706822906
0.2403,-0.0031251713469394927,-0.003170499403901788,-0.003053177549754314
0.2404,-0.0031418109857247966,-0.0031678064992848027,-0.0030744252719862447
0.24050000000000002,-0.0031585093673591096,-0.003165194588878327,-0.003095760355317832
0.2406,-0.003175265222078878,-0.003162664279989855,-0.003117181262860778
0.24070000000000003,-0.0031920772710823707,-0.003160216173085103,-0.003138686439250769
0.24080000000000001,-0.0032089442269062126,-0.0031578508617473243,-0.0031602743108622676
0.2409,-0.0032258647938016713,-0.003155568932637121,-0.0031819432860266525
0.24100000000000002,-0.0032428376681105675,-0.0031533709654527568,-0.003203691755253664
0.2411,-0.003259861538640666,-0.0031512575328909724,-0.0032255180914561284
0.2412,-0.003276935087040414,-0.0031492292006083016,-0.003247420650177917
0.24130000000000001,-0.003294056988172888,-0.0031472865271828998,-0.003269397769825112
0.2414,-0.003311225910488827,-0.003145430064076879,-0.0032914477719003295
0.24150000000000002,-0.0033284405163986003,-0.0031436603555991564,-0.00331356896124018
